287865281;1651.44
225009007;2275.35
242116027;1774.01
268974876;1861.25
229994619;2717.14
241047909;2061.32
285791368;2204.06
217783009;2563.64
279951549;2755.08
244125191;1782.08
275692307;2436.01
267558045;2634.2
210973001;2608.61
214545453;1968.98
286105119;2524.47
291211242;2473.58
226418481;2048.7
288909775;2918.37
245876204;2264.22
251289387;2660.93
277973916;2249.48
210339074;2030.59
243628228;2114.29
291345183;2039.8
220155242;2315.11
244256422;1631.17
268166031;1804.65
233731639;1880.85
267670536;2879.63
210888339;2573.45
217359931;2150.03
222483626;2361.32
293451753;1770.24
218819288;2278.66
293574388;2136.88
244810912;2351.54
291277281;2312.76
229998532;2672.98
273518840;2287.89
265735374;2737.65
249675391;1811.35
253006440;1894.33
255244598;1731.6
270748029;2472.28
