159032378;2774.32
111888683;2166.63
182598059;1504.64
120603895;2879.89
163895488;1605.98
197369352;1870.63
141883874;2138.33
191089711;2259.3
131441932;2970.06
147265352;2076.34
196059055;2829.22
172052541;1647.19
169114715;2562.45
152191892;1708.78
163515820;2906.94
144034140;2426.44
142160731;2774.62
127504238;2614.47
121852336;1996.81
156032862;2786.03
111037181;1759.57
168533126;2853.56
115130618;2826.74
190718324;1672.51
113742642;2222.08
181922728;2420.37
185862510;2449.26
165197432;2174.22
111733917;2872.82
189995192;1745.11
148767589;2359.58
138998660;1951.28
195315560;2537.49
190252626;2758.49
124448138;1676.75
144457351;1977.55
181538359;2156.94
137063112;2596.78
166053550;2130.8
160632563;2033.87
188636988;2884.98
181868648;2031.17
168187627;1502.76
151094123;2607.53
194695537;1725.37
114044368;1866.4
189055968;2202.09
145214742;2981.48
195920118;2302.53
169583622;2191.6
172635688;2440.58
